"Export time: 8/7/2022, 5:59:11 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","62","Berkley Jensen Super Jumbo Cotton 100% Cotton Balls - 100 ct.","Berkley and Jensen","$6.95","6","0","$42","07/14/2017","$-1.84","76","4.5","$8.79","185878","Beauty & Personal Care","B0719N7264","https://www.amazon.com/dp/B0719N7264"
"","","63","SHINEMOON 300 Cotton Swabs 30 Cotton Makeup Pads 30 Cotton Balls  3-in-1 Travel Cotton Sets in Transparent Storage Box Easy to Carry for EarMakeup RemoverApplying LotionsNail Polish Remover","SHINEMOON","$8.99","...","...","...","02/07/2022","$4.5","31","4.8","$4.49","105711","...","B09RZLR6G9","https://www.amazon.com/dp/B09RZLR6G9"
"","","64","Swisspers Premium 100% Cotton Balls Hypoallergenic Super Jumbo Size 70-Count Bags 12-Pack (840 Balls Total)","Swisspers","$31.52","24","0","$756","09/28/2020","$21","16","4.4","$10.52","214367","Beauty & Personal Care","B07D4K7LKZ","https://www.amazon.com/dp/B07D4K7LKZ"
"","","65","Equate Beauty Jumbo Cotton Balls 100 Ct","Equate","$9.56","45","1","$430","04/17/2018","...","205","4.5","","104301","Beauty & Personal Care","B07C245SR3","https://www.amazon.com/dp/B07C245SR3"
"","","66","Swisspers Cotton Balls - 140 ct","Swisspers","$14.29","1","0","$14","10/21/2009","$8.61","44","4.1","$5.68","416810","Beauty & Personal Care","B00OI3Y60A","https://www.amazon.com/dp/B00OI3Y60A"
"","","67","Swisspers Cotton Rounds 80 ea","U.S. Cotton","$6.90","0","0","$0","05/10/2016","$2.81","28","4.3","$4.09","521428","Beauty & Personal Care","B01FIL4RR2","https://www.amazon.com/dp/B01FIL4RR2"
"","","68","Curad Cotton Balls 130 Each (Pack of 6)","Curad","$36.95","3","0","$111","04/28/2011","$11.45","31","4.6","$25.50","203870","Beauty & Personal Care","B009R022PA","https://www.amazon.com/dp/B009R022PA"
"","","69","SWISSPERS Swisspers Cotton Balls 100's","Swisspers","$5.77","15","0","$87","12/23/2011","$1.77","98","4.3","$4.00","293372","Beauty & Personal Care","B0065IGWPI","https://www.amazon.com/dp/B0065IGWPI"
"","","70","Berkley Jensen Super Jumbo Cotton Balls 4 pk./100 ct.","Berkley and Jensen","$18.58","30","1","$557","10/07/2018","...","7","4.8","","229941","Beauty & Personal Care","B07J64G8C2","https://www.amazon.com/dp/B07J64G8C2"
"","","71","Spectra 100 Count Jumbo Cotton Balls","DDI","$6.92","30","1","$208","03/29/2016","$2.6","59","4.1","$4.32","158424","Beauty & Personal Care","B00GUUYAEG","https://www.amazon.com/dp/B00GUUYAEG"
"","","72","Cotton Ball Kendall Medium 100% Cotton NonSterile - 4000/CS (MFN  2600)","Kendall","$20.15","2","0","$40","10/07/2016","...","13","5","","119333","Industrial & Scientific","B00KEENWI4","https://www.amazon.com/dp/B00KEENWI4"
"","","73","100 Count Cotton Balls 100% Pure Unscented Natural Soft Absorbent for Skincare Nail Makeup Removal","Beauty Town","$6.99","15","0","$105","06/17/2021","$2.89","22","4.7","$4.10","269260","Beauty & Personal Care","B097J29J87","https://www.amazon.com/dp/B097J29J87"
"","","74","Cotton Balls STERILE CURAD Size: 130","Medline","$8.99","8","0","$72","12/11/2009","$3.13","89","4.3","$5.86","241436","Beauty & Personal Care","B0058GVVI6","https://www.amazon.com/dp/B0058GVVI6"
