"Export time: 8/6/2022, 4:22:56 PM","","#","Product Name","Brand","Price","Mo. Sales","D. Sales","Mo. Revenue","Date First Available","Net","Rating Number","Rating","Fees","Rank","Category","ASIN","Link"
"","","61","Veleasha 5D Faux Mink Lashes Handmade Luxurious Volume Fluffy Natural False Eyelashes 5 Pairs | Dubai","Veleasha","$7.66","2603","86","$19939","06/19/2019","$3.28","10556","4.3","$4.38","5709","Beauty & Personal Care","B07RQ6NFHW","https://www.amazon.com/dp/B07RQ6NFHW"
"","","62","Gmagictobo Fluffy Eyelashes 20MM Dramatic Wholesale Faux Mink Lashes Pack 6 Styles 30 Pairs 8D Thick False Eyelashes Makeup Eye Lashes Bulk","Gmagictobo","$15.99","448","14","$7164","11/11/2020","$10.67","2767","4.6","$5.32","33634","Beauty & Personal Care","B08MCW9TRR","https://www.amazon.com/dp/B08MCW9TRR"
"","","63","Veleasha Lashes 3D Faux Mink Lashes Fluffy False Eyelashes Natural Look 14 Pairs Lashes Pack Luxury Wispy Fake Eyelashes","Veleasha","$9.58","677","22","$6486","08/04/2021","...","401","4.4","","15489","Beauty & Personal Care","B099WCWFDV","https://www.amazon.com/dp/B099WCWFDV"
"","","64","DYSILK 10 Pairs 6D Mink Eyelashes Faux Fluffy Wispy Long Dramatic False Eyelashes Thick Volume Fake Eyelashes Natural Soft Extension Eyelashes Makeup Handmade Pack Lashes No Glue |01-18mm","DYSILK","$8.59","2133","71","$18322","06/26/2019","$4.98","19134","4.4","$3.61","8636","Beauty & Personal Care","B07STYJGPR","https://www.amazon.com/dp/B07STYJGPR"
"","","65","14 Pairs False lashes 3D Faux Mink Eyelashes Fluffy Lashes Natural Look Fake Eyelashes 100% Handmade Reusable Strip Lashes Costume Eyelashes","Glowing Win","$9.99","...","...","...","01/18/2022","$6.27","238","4.2","$3.72","18119","...","B09NLH3TXH","https://www.amazon.com/dp/B09NLH3TXH"
"","","66","ALICROWN Mink Lashes Faux Wispy Natural Volume Lashes Pack 5D Fluffy Crossed False Eyelashes Full Handmade 5 Pairs Lashes","ALICROWN HAIR","$6.99","1702","56","$11897","01/04/2021","$3.51","2883","4.2","$3.48","9981","Beauty & Personal Care","B08R8G8H8C","https://www.amazon.com/dp/B08R8G8H8C"
"","","67","KSYOO Cat Eye Lashes Wispy Natural LookD Curl 8-15mm Clear Band 3D False Eyelashes MultipackSoft Faux Mink Wispy Eyelashes Wispy Effect Quality Synthetic - 5 Pairs (Clear Band A8)","KSYOO","$7.99","...","...","...","02/11/2022","$3.81","119","3.8","$4.18","12805","...","B09Y1K1Z79","https://www.amazon.com/dp/B09Y1K1Z79"
"","","68","BEPHOLAN Fake Eyelashes Cat-eye Lashes 5 Pairs False Eyelashes Synthetic Fiber Material Natural Flare Look HandmadeEasy to Apply 3D Faux Mink Lashes XMZ116","BEPHOLAN","$6.99","350","11","$2447","06/05/2019","$3.51","1931","4.3","$3.48","41681","Beauty & Personal Care","B07LFR9DBM","https://www.amazon.com/dp/B07LFR9DBM"
"","","69","Veleasha Russian Strip Lashes with Clear Band Looks Like Eyelash Extensions D Curl Lash Strips 10 Pairs Pack (DT01)","Veleasha","$8.99","...","...","...","05/24/2022","$5.35","110","4.4","$3.64","2342","...","B0B119VRCJ","https://www.amazon.com/dp/B0B119VRCJ"
"","","70","Ardell Faux Mink Lashes Demi Wispies 4 Pack","Ardell","$13.97","540","18","$7544","08/13/2019","$8.33","972","4.5","$5.64","22800","Beauty & Personal Care","B07Q5KBR17","https://www.amazon.com/dp/B07Q5KBR17"
