,product_name,brand,price,monthly_sales,daily_sales,monthly_revenue,date_first_available,net,rating_number,rating,fees,product_rank,category,asin,link
4650,Beauty Glazed Matte Liquid Lipstick Set 6 Colors Mist Waterproof Long Lasting Lipsticks Non-Stick Cup Lip Gloss Intense pigments Cruelty Free Vegan Liquid Lipstick Set for Women Makeup,Beauty Glazed,8.88,0.0,0.0,0.0,04/03/2020,4.63,18770,4.0,4.25,428013.0,Beauty & Personal Care,B07ZJR5GJW,https://www.amazon.com/dp/B07ZJR5GJW
4651,Benecos Natural Lipstick (Orange and Red Tones) - Long-Lasting Gorgeous Color Soft and Smooth Moisturized Lips Organic Vegan (Soft Coral),benecos,12.45,0.0,0.0,0.0,03/21/2013,7.04,35,3.5,5.41,467925.0,Beauty & Personal Care,B005U1WMCS,https://www.amazon.com/dp/B005U1WMCS
4652,Nude Lipstick Set 3 Pcs Crayon Lipstick for Women Matte Velvety Waterproof Long Lasting Fruit Lip Liner Lip Tint Pencil,Xiahium,5.99,148.0,5.0,1793.5,07/18/2022,6.26,0,4.5,5.22,183101.0,unknown,B0B6JKWXXM,https://www.amazon.com/dp/B0B6JKWXXM
4653,Rimmel London Lasting Finish Lipstick 002,Coty Beauty,8.49,32.0,1.0,272.0,09/05/2013,4.89,548,4.5,3.6,64331.0,Beauty & Personal Care,B006XD1UGG,https://www.amazon.com/dp/B006XD1UGG
4654,12Pcs Capsule Pills Lipstick Mini Matte Lipstick Sets for Black Women Long Lasting labiales mate 24 horas originalesDark Brown Small Lipstick Samples Mini Set in Bulk Lip Stick Pack Matte Makeup Kit,evpct,7.99,1720.0,57.0,13743.0,01/10/2022,3.81,329,4.0,4.18,9830.0,Beauty & Personal Care,B09NFKQXPF,https://www.amazon.com/dp/B09NFKQXPF
4655,Eleman Liquid Matte Lipstick Deep Magenta Sydney Edition - Long Lasting Ultra-Pigmented - Vitamin E Infused No Drying Formula - Vegan And Cruelty-Free Ingredients 19 Oz,Eleman,18.0,0.0,0.0,0.0,03/10/2021,11.76,2,2.1,6.24,745316.0,Beauty & Personal Care,B08YD4R456,https://www.amazon.com/dp/B08YD4R456
4656,8pcs Matte Liquid Lipstick with Lip Plumper Makeup Set Velvety Long Lasting High Pigmented Nude Waterproof Lip Gloss Kit Girls Women Make Up Gift Set,QiBest,9.99,2957.0,98.0,29540.0,06/13/2020,6.27,5868,4.3,3.72,7624.0,Beauty & Personal Care,B089FJBN4Z,https://www.amazon.com/dp/B089FJBN4Z
4657,REVLON Balm Stain Moonlit Pink 0.095 Ounce,REVLON,5.95,2948.0,98.0,17541.0,02/11/2015,2.55,7594,4.3,3.4,5292.0,Beauty & Personal Care,B07B4DZHLD,https://www.amazon.com/dp/B07B4DZHLD
4658,Adesse New York Hi Definition Creamy Liquid Lipstick Luxurious Long Lasting With Intense Shine Full Coverage Lipstick Vegan Cruelty Free Paraben Free- Wild Orchid 3.0 FL OZ,Adesse New York,12.0,0.0,0.0,0.0,10/05/2017,7.28,1,5.0,4.72,1205466.0,Beauty & Personal Care,B072MPGMY9,https://www.amazon.com/dp/B072MPGMY9
4659,Colourlit Liquid Matte Lipstick Smudge Proof Lipstick Matte Finish Liquid Lip Makeup Long Lasting Color 0.16 Fl Oz 1 Count (Goals),CL COLOURLIT,18.0,60.0,2.0,1080.0,10/14/2020,12.38,100,4.1,5.62,134358.0,Beauty & Personal Care,B08GH32DB2,https://www.amazon.com/dp/B08GH32DB2
4660,LIP INK Liquid Lip Color Lipstick - Blue Black (Natural) | Natural & Organic Makeup for Women by Lip Ink International | 100% Organic Kosher & Vegan,Lip Ink,25.0,0.0,0.0,0.0,11/02/2019,18.33,6,4.7,6.67,768330.0,Beauty & Personal Care,B07SX8K1JR,https://www.amazon.com/dp/B07SX8K1JR
4661,BIOKUSY 4 Pack Semi Matte Lipstick Set Red Brown Tones Velvet Matte Finish Super Creamy & Smooth High-Pigmented Long Lasting Non-Stick Cup Waterpoof Lipsticks for Women (Coffee Nude),BIOKUSY,15.99,148.0,5.0,1793.5,05/06/2022,10.05,7,2.9,5.94,95993.0,unknown,B09WYQ3JJ7,https://www.amazon.com/dp/B09WYQ3JJ7
4662,Kissen Lush Lipstick Crayon - Marlene (Light Nude) | Monika Blunder Beauty | Clean Beauty Cruelty-Free Vegan,Monika Blunder Beauty,32.0,148.0,5.0,1793.5,07/01/2022,6.26,0,4.5,5.22,60767.0,unknown,B0B48F5S2X,https://www.amazon.com/dp/B0B48F5S2X
4663,Urban Decay Vice Lipstick - 100% Vegan Formula - 35 Shades Available - Long-Lasting - Hydrating Aloe Vera & Avocado Oil - Liar 0.11 oz,URBAN DECAY,19.0,148.0,5.0,1793.5,07/30/2021,6.26,325,4.5,5.22,47052.0,unknown,B095W7WYH3,https://www.amazon.com/dp/B095W7WYH3
4664,Aromi Metallic Matte Liquid Lipstick | Vegan Cruelty-free Shimmery Finish Long-Lasting (Copper Bliss),Aromi,17.0,710.0,23.0,12070.0,03/01/2018,6.26,396,3.9,5.22,17588.0,Beauty & Personal Care,B077K597HL,https://www.amazon.com/dp/B077K597HL
4665,Melixir Bare Hand Butter Dreaming Youth - Fresh Citrus Scented Repair Hand Lotion Travel Size Vegan Hand Cream for Dry Hands Shea Butter Hand Cream,Melixir,20.0,0.0,0.0,0.0,09/05/2021,13.46,132,4.4,6.54,261720.0,Beauty & Personal Care,B09DFBBXYT,https://www.amazon.com/dp/B09DFBBXYT
4666,Pack of 3 Crystal Jelly Lipstick Firstfly Long Lasting Nutritious Lip Balm Lips Moisturizer Magic Temperature Color Change Lip Gloss (3 Pack),firstfly,8.99,1071.0,35.0,9628.0,06/21/2019,4.73,2909,4.2,4.26,13971.0,Beauty & Personal Care,B07QWDGBZR,https://www.amazon.com/dp/B07QWDGBZR
4667,ZUK Black Matte Lipstick 2Pcs Suede Cream Liquid Lipstick Set for Women Vegan and Cruelty Free 0.34 Fl Oz,ZUK,3.99,10.0,0.0,40.0,12/24/2021,0.13,38,3.0,3.86,382054.0,Beauty & Personal Care,B09NFQ69KT,https://www.amazon.com/dp/B09NFQ69KT
4668,6Pcs Lip Liner and Lipstick Set DNM Chestnut Nude Dark Red Matte Matt Mat Pens Lipstick 24H and with Lip Liner Makeup Set for Black Mature Women Long Lasting labiales mate 24 horas originales A01,evpct,12.98,2008.0,66.0,26064.0,09/13/2020,8.11,2942,4.0,4.87,7581.0,Beauty & Personal Care,B08GG25RNF,https://www.amazon.com/dp/B08GG25RNF
4669,Maybelline Color Sensational Ultimatte Matte Lipstick Non-Drying Intense Color Pigment More Truffle Cocoa Brown 0.06 oz,Maybelline New York,7.48,5751.0,191.0,43017.0,11/30/2020,3.96,4157,4.4,3.52,1624.0,Beauty & Personal Care,B08H3TSP2X,https://www.amazon.com/dp/B08H3TSP2X
4670,Palladio Herbal Matte Lipstick Creamy and Full Coverage Long Lasting Matte Lipstick Plum Majesty,Palladio,7.99,70.0,2.0,559.0,06/27/2016,3.81,839,4.2,4.18,21456.0,Beauty & Personal Care,B00P5FG5WM,https://www.amazon.com/dp/B00P5FG5WM
4671,VASANTI Matte Crush Lipstick Pencil - Soft Waterproof Smooth Velvety Natural Vegan-Friendly (Blushing - Natural Pink),Vasanti Cosmetics,23.0,250.0,8.0,5750.0,11/22/2016,16.63,334,4.0,6.37,97255.0,Beauty & Personal Care,B07SJTV22N,https://www.amazon.com/dp/B07SJTV22N
4672,Suavecita X Loteria El Sol Lipstick Set Vegan Cruelty Free & Paraben Free,Suavecito,39.0,148.0,5.0,1793.5,06/17/2022,29.61,0,4.5,9.39,296812.0,unknown,B0B27JR2FR,https://www.amazon.com/dp/B0B27JR2FR
4673,Mom's Secret Natural Lipstick Made with Organic Ingredients Rich in Vitamin E Vegan Paraben Free Gluten Free Cruelty Free Made in the USA. 0.16 oz. (Tranquil),Mom's Secret,19.0,148.0,5.0,1793.5,07/06/2022,12.61,0,4.5,6.39,143361.0,unknown,B09ZW6G7RX,https://www.amazon.com/dp/B09ZW6G7RX
4674,ZM Zayn & Myza Vegan Transfer-Proof Power Matte Lipstick Enriched with Vitamin-E & Cocoa Butter Matte Finish Smooth One Storke Smudge-proof Waterproof Paraben FreeMarvellous Mauve 0.11 fl.oz,ZM Zayn & Myza,16.99,30.0,1.0,510.0,08/05/2021,10.9,105,4.1,6.09,232516.0,Beauty & Personal Care,B08Y3KNX92,https://www.amazon.com/dp/B08Y3KNX92
4675,Maybelline Super Stay Vinyl Ink Longwear No-Budge Liquid Lipcolor Highly Pigmented Color and Instant Shine Cheeky 0.14 fl oz,Maybelline New York,9.98,148.0,5.0,1793.5,03/13/2022,5.64,5178,4.3,4.34,117.0,unknown,B09QH8148N,https://www.amazon.com/dp/B09QH8148N
4676,delilah Colour Intense Cream Lipstick - Delivers Instant Color Payoff - Nourishes And Protects Lips - Semi Matte Finish - Glides On Smoothly - Vegan Friendly - Paraben Free - Stiletto - 0.13 Oz,Delilah,27.06,30.0,1.0,812.0,04/17/2018,6.26,13,4.1,5.22,144801.0,Beauty & Personal Care,B07B6DPS3D,https://www.amazon.com/dp/B07B6DPS3D
4677,Paul & Joe Treatment Lipstick Refill,Paul & Joe,15.0,36.0,1.0,540.0,11/16/2017,9.83,224,4.5,5.17,128095.0,Beauty & Personal Care,B073H3Z9XH,https://www.amazon.com/dp/B073H3Z9XH
4678,e.l.f. Studio Moisturizing Lipstick 82632 Cheeky,The Elf Company,6.99,4.0,0.0,28.0,10/09/2015,2.89,61,4.1,4.1,138395.0,Beauty & Personal Care,B00GW51EUM,https://www.amazon.com/dp/B00GW51EUM
4679,Pumpkin Spice Metallic Matte Liquid Lipstick - vegan cruelty-free long-lasting gluten free,Aromi,17.0,0.0,0.0,0.0,05/02/2018,6.26,1,5.0,5.22,35993.0,Handmade Products,B07K37ZQNT,https://www.amazon.com/dp/B07K37ZQNT
4680,ZUZU LUXE Lip Color Lipstick (Chocolate Cherry - Reddish Brown/Cool Crme) Natural Ultra-Hydrating Lipstick Paraben Free Vegan Gluten-free Cruelty-free Non GMO 0.13 oz,Zuzu Luxe,18.0,29.0,0.0,522.0,04/17/2011,12.38,410,4.6,5.62,75781.0,Beauty & Personal Care,B000IG8SW8,https://www.amazon.com/dp/B000IG8SW8
4681,I'm Meme Lipstick - Tictoc Tint Lip Cashmere | Natural Pigmentation Matte Finish Daily Use 015 Cherry Coco Beret 0.08 Oz,I'M MEME,18.0,51.0,1.0,918.0,01/11/2019,6.26,313,4.1,5.22,210414.0,Beauty & Personal Care,B07PPMPBR5,https://www.amazon.com/dp/B07PPMPBR5
4682,Honeybee Gardens Truly Natural Lipstick Vintage Merlot | vegan cruelty free gluten free,Honeybee Gardens,15.99,0.0,0.0,0.0,07/13/2018,10.67,30,3.8,5.32,420771.0,Beauty & Personal Care,B002K6BUYW,https://www.amazon.com/dp/B002K6BUYW
4683,Natural Lipstick | Vegan Makeup Cruelty-free Beauty Dye-free Lipstick Rosy Lip Mother's Day Gift Idea (Rose Burgundy),Aromi,17.0,0.0,0.0,0.0,07/16/2020,6.26,28,4.2,5.22,449721.0,Beauty & Personal Care,B086SLTFN7,https://www.amazon.com/dp/B086SLTFN7
4684,e.l.f. Cosmetics Moisturizing Lipstick Provides Vibrant Color and Luminous Shine Flirty and Fabulous,e.l.f.,4.0,2.0,0.0,8.0,06/07/2015,0.14,166,4.2,3.86,171233.0,Beauty & Personal Care,B00GW557GE,https://www.amazon.com/dp/B00GW557GE
4685,ZEESEA Matte Lipstick The British Museum Egypt Series Luxury Satin Lipstick Long-Lasting Vegan Cruelty-Free (306),zeesea,21.99,36.0,1.0,792.0,01/02/2020,15.15,160,4.6,6.84,90324.0,Beauty & Personal Care,B082V66652,https://www.amazon.com/dp/B082V66652
4686,M R Makeup Revolution Matrix Simulation Lip Set! Green Matte Liquid Lipstick And Red Matte Liquid Lipstick! Matrix Movie Inspired Lipstick! Vegan And Cruelty Free! (The Matrix Simulation),M R,14.99,148.0,5.0,1793.5,11/02/2021,6.26,0,4.5,5.22,477380.0,unknown,B09J877Y58,https://www.amazon.com/dp/B09J877Y58
4687,Burt's Bees Lip Balm Moisturizing Lip Shimmer with Vitamin E & Coconut Oil 100% Natural Watermelon 0.09 Ounce,Burt's Bees,4.99,209.0,6.0,1043.0,03/04/2015,1.67,14242,4.6,3.32,13276.0,Beauty & Personal Care,B001AM6484,https://www.amazon.com/dp/B001AM6484
4688,Liquid Lipstick 2.5ml Liquid Lipsticks Lip Glaze Moisturizing Long lasting Waterproof Liquid Lip Gloss Gifts for Ladies(G06),YUYTE,4.18,0.0,0.0,0.0,04/19/2021,6.26,8,2.5,5.22,490817.0,Beauty & Personal Care,B092V48Z6Y,https://www.amazon.com/dp/B092V48Z6Y
4689,Matte Liquid Lipstick | Vegan + Cruelty-free Makeup Long-Lasting Opaque Handmade | Aromi (Sand Nude),Aromi,17.0,0.0,0.0,0.0,06/24/2018,6.26,3,5.0,5.22,71325.0,Handmade Products,B07F184CMT,https://www.amazon.com/dp/B07F184CMT
4690,Ruby Kisses Matte Lipstick 0.12 Ounce (Black&Blue),KISS,4.65,45.0,1.0,209.0,03/22/2020,1.36,116,4.1,3.29,114333.0,Beauty & Personal Care,B07Y8TJMSG,https://www.amazon.com/dp/B07Y8TJMSG
4691,Vegan Airy Lip Balm by ATH Authentic Airy Lip Balm 02 SO WARM 0.12 oz 3.3g | Athe Vegan Lip Balm | Light Matte Texture Moisturizing Non-Smudging Lip Care Vegan Balm | Vegan Beauty | Moisturizing Liptint | Vegan Lipstick | Kbeauty,ATH,36.0,0.0,0.0,0.0,07/06/2021,27.06,15,3.6,8.94,423588.0,Beauty & Personal Care,B097XY2N76,https://www.amazon.com/dp/B097XY2N76
4692,Burts Bees 100% Natural Glossy Lipstick Peony Dew - 1 Tube,Burt's Bees,6.59,215.0,7.0,1417.0,01/29/2018,3.14,2693,4.3,3.45,9139.0,Beauty & Personal Care,B073WZKFB8,https://www.amazon.com/dp/B073WZKFB8
4693,Rachel Couture Complete Lip Kit | Includes Lipstick Lip Liner & Lip Gloss | Vegan & Cruelty Free | Infused with Rose Extract,Rachel Couture,10.0,30.0,1.0,300.0,11/17/2021,6.26,27,4.1,5.22,142853.0,Beauty & Personal Care,B09L589146,https://www.amazon.com/dp/B09L589146
4694,Long-Wear Lip Crme Liquid Lipstick,Jouer,19.0,148.0,5.0,1793.5,06/26/2022,13.23,0,4.5,5.77,243209.0,unknown,B09BG6XS5N,https://www.amazon.com/dp/B09BG6XS5N
4695,4Pcs Matte Liquid Lipstick Makeup Set Kit Long Lasting Waterproof Professional Colorful Cosmetics Lip Gloss Non-Stick Cup Pigmented Lip Makeup Gift Sets for Girls and Women (Set 05),MIESCHER,7.99,148.0,5.0,1793.5,05/01/2022,4.43,0,4.5,3.56,207469.0,unknown,B09WYC4SM2,https://www.amazon.com/dp/B09WYC4SM2
4696,delilah Colour Intense Cream Lipstick - Delivers Instant Color Payoff - Nourishes And Protects Lips - Semi Matte Finish - Glides On Smoothly - Vegan Friendly - Paraben Free - Whisper - 0.13 Oz,Delilah,27.06,0.0,0.0,0.0,unknown,6.26,1,1.0,5.22,317264.0,Beauty & Personal Care,B07B6CH2K2,https://www.amazon.com/dp/B07B6CH2K2
4697,Ibcccndc Halloween Cosplay Matte Lipstick Vegan Cruelty Free Skull-Shaped Makeup Vampire Witch Punk Party (3Pcs),Ibcccndc,4.99,0.0,0.0,0.0,10/25/2020,1.05,9,4.8,3.94,474206.0,Beauty & Personal Care,B08HT2RJQN,https://www.amazon.com/dp/B08HT2RJQN
4698,JES Organics Natural Organic Infused Vegan Lipstick Paraben Free (Easy Street),Jes Organics,22.0,0.0,0.0,0.0,06/21/2020,6.26,9,4.8,5.22,420992.0,Beauty & Personal Care,B07LD4S9W5,https://www.amazon.com/dp/B07LD4S9W5
4699,Aromi Neon Red Matte Liquid Lipstick - Magenta Lipstick Vegan Cruelty-free Bright Red,Aromi,17.0,0.0,0.0,0.0,05/02/2018,6.26,8,3.8,5.22,61679.0,Handmade Products,B07H78RLSD,https://www.amazon.com/dp/B07H78RLSD
4700,Lipstick for Women6 Colors Matte Lipstick Set Long-Lasting Wear Non-Stick Cup Liquid Lipstick Not Fade Waterproof Lip Gloss Lip Makeup Gift Sets for Girls and Women,Onkessy,8.88,90.0,3.0,799.0,01/21/2021,4.4,114,4.0,4.48,93971.0,Beauty & Personal Care,B08PZFHGL6,https://www.amazon.com/dp/B08PZFHGL6
4701,AMUSE Dew Velvet Semi Matt Fresh Dewy Velvet Korean Makeup Transfer-proof Lipstick Non-sticky Lipstick Glossy Vegan 05 SEOULER,Amuse,21.82,148.0,5.0,1793.5,04/23/2022,15.63,67,4.2,6.19,47276.0,unknown,B094N9MG9B,https://www.amazon.com/dp/B094N9MG9B
4702,3Pcs Dark Black Blue Purple Matte 24-Hour Liquid Lipstick Sets Smudge Proof DNM Long Lasting Matte Lipstick Lip Stain Lip Gloss Set 24 Waterproof Matt Lipsticks Set Matt Liquid Makeup (Set07),AMY'S DIARY,6.99,1475.0,49.0,10310.0,12/16/2021,3.51,328,4.1,3.48,10840.0,Beauty & Personal Care,B09LLRLS8S,https://www.amazon.com/dp/B09LLRLS8S
4703,delilah Colour Intense Cream Lipstick - Delivers Instant Color Payoff - Nourishes And Protects Lips - Semi Matte Finish - Glides On Smoothly - Vegan Friendly - Paraben Free - Hush - 0.13 Oz,Delilah,27.06,30.0,1.0,812.0,04/01/2021,19.93,12,3.4,7.13,236248.0,Beauty & Personal Care,B07B6DTN6G,https://www.amazon.com/dp/B07B6DTN6G
4704,Eleman Liquid Matte Lipstick Terracotta Madrid Edition - Long Lasting Ultra-Pigmented - Vitamin E Infused No Drying Formula - Vegan And Cruelty-Free Ingredients 19 Oz,Eleman Beauty,18.0,15.0,0.0,270.0,03/10/2021,11.76,2,5.0,6.24,226787.0,Beauty & Personal Care,B08YDJW11D,https://www.amazon.com/dp/B08YDJW11D
4705,Shea Butter Lip Balm Base|Melt & Pour Lip Balm| Lip Balm Base DIY| Lip Balm Base Organic| Lip Balm Base Natural| Lip Balm Base Vegan| Lip Balm Base Bulk 4 Ounce,Body Butters Creations,14.8,0.0,0.0,0.0,05/23/2020,6.26,14,5.0,5.22,19692.0,Handmade Products,B0894889PJ,https://www.amazon.com/dp/B0894889PJ
4706,Edanta Natural Lip Gloss Clear Creamy Lipstick Vegan Cruelty Free Liquid Lipsticks Hydrating Lip Cosmestis Make up for Women and Girls Pack of 1 (Transparent 1),Edanta,7.66,0.0,0.0,0.0,12/11/2020,3.51,12,3.3,4.15,284911.0,Beauty & Personal Care,B08PYSP1F4,https://www.amazon.com/dp/B08PYSP1F4
4707,SIVSAZ Lipstick and Lip Liner Makeup Liquid Lipstick Matte Long Lasting Shape and Fill the Lips High Color and Long-Lasting Professional Makeup Lip Pencil 05,SIVSAZ,5.0,148.0,5.0,1793.5,01/10/2022,6.26,4,3.7,5.22,603915.0,unknown,B09N3D35N8,https://www.amazon.com/dp/B09N3D35N8
4708,Rose Gold Metallic Matte Liquid Lipstick - vegan cruelty-free long-lasting gluten free,Aromi,17.0,0.0,0.0,0.0,05/02/2018,6.26,7,4.7,5.22,54496.0,Handmade Products,B07HR1WHL3,https://www.amazon.com/dp/B07HR1WHL3
4709,Faces Canada Velvet Matte Lipstick Vitamin E Enriched Soft Matte Finish Smooth One Stroke Intense Color Hydrated Lips All Day Brown Red Pink Purple Plum Lip Color Magic Mocha 0.12 Oz,FACESCANADA,21.35,15.0,0.0,320.0,01/22/2021,14.61,405,4.1,6.74,175008.0,Beauty & Personal Care,B088MMTHWT,https://www.amazon.com/dp/B088MMTHWT
4710,Honeybee Gardens Truly Natural Lipstick Bermuda (pinky coral) | Vegan | Gluten Free | Cruelty Free | Naturally Hydrating & Nourishing | Long-wearing,Honeybee Gardens,14.63,0.0,0.0,0.0,unknown,6.26,22,4.0,5.22,443541.0,Beauty & Personal Care,B073WGLZW3,https://www.amazon.com/dp/B073WGLZW3
4711,7V Home Beauty Brown Matte Liquid Lipstick Long Lasting High Pigmented Non-stick Waterproof Brown Lipstick (5ml 202),7V HOME BEAUTY,4.99,148.0,5.0,1793.5,04/10/2022,1.67,67,4.0,3.32,22464.0,unknown,B09TQZYKW7,https://www.amazon.com/dp/B09TQZYKW7
4712,Honeybee Gardens Truly Natural Lipstick Goddess | vegan cruelty free gluten free,Honeybee Gardens,15.99,0.0,0.0,0.0,01/19/2019,10.67,19,4.1,5.32,431295.0,Beauty & Personal Care,B002K6ADRC,https://www.amazon.com/dp/B002K6ADRC
4713,Eleman Liquid Matte Lipstick Subtle Pink Nude Paris Edition - Long Lasting Ultra-Pigmented - Vitamin E Infused No Drying Formula - Vegan And Cruelty-Free Ingredients 19 Oz,Eleman,18.0,0.0,0.0,0.0,04/29/2021,11.76,3,3.8,6.24,551005.0,Beauty & Personal Care,B08YCYW1LY,https://www.amazon.com/dp/B08YCYW1LY
4714,unknown,unknown,47.0,148.0,5.0,1793.5,10/29/2021,6.26,0,4.5,5.22,60767.0,unknown,B08FPVQTMX,https://www.amazon.com/dp/B08FPVQTMX
4715,Pacifica Beauty Plushious Liquid Lipstick Velvet Kiss 0.07 Ounce,Pacifica,10.0,30.0,1.0,300.0,08/14/2018,6.28,58,4.2,3.72,143337.0,Beauty & Personal Care,B071KYP3FB,https://www.amazon.com/dp/B071KYP3FB
4716,Honeybee Gardens Truly Natural Lipstick South Beach (coral) | Vegan | Gluten Free | Cruelty Free | Naturally Hydrating & Nourishing | Long-wearing,Honeybee Gardens,15.99,17.0,0.0,272.0,06/07/2018,10.67,27,3.9,5.32,360963.0,Beauty & Personal Care,B01G0Y8MWW,https://www.amazon.com/dp/B01G0Y8MWW
4717,Matte Liquid Lipstick Set Durable Nude Lip Gloss Long-Lasting Non-Stick Cup Not Fade Waterproof High Pigmented Velvet Lipgloss Kit Beauty Cosmetics Makeup Gift Set for Girls (24PCS),LANGMANNI,24.99,1605.0,53.0,40109.0,09/29/2020,16.72,361,4.0,8.27,7345.0,Beauty & Personal Care,B08F7CWDY2,https://www.amazon.com/dp/B08F7CWDY2
4718,Coosa Glitter Liquid Lipsticks Set 6 color Diamond Shimmer Metallic Lipstick Waterproof Long Lasting Makeup Kit Face Eye Glow Shimmer Shinning Lip Gloss Set,COOSA,9.99,1409.0,46.0,14076.0,09/28/2019,6.27,2832,4.1,3.72,9765.0,Beauty & Personal Care,B07R7V7XLN,https://www.amazon.com/dp/B07R7V7XLN
4719,COVERGIRL Melting Pout Liquid Lipstick Gel-Ful 0.24 Ounce,COVERGIRL,4.24,6.0,0.0,25.0,10/02/2017,0.98,208,4.1,3.26,79088.0,Beauty & Personal Care,B06XRSKWJN,https://www.amazon.com/dp/B06XRSKWJN
4720,Mini Small Little Smoke Tube Cigarette Lipstick Pink Lip Gloss Stick 4 Packs Matte Sets for women DNM Pink Nude Changing Change Balm for Glitter Lip Gloss Lipstick waterproof long lasting 24 case 03,evpct,6.98,844.0,28.0,5891.0,12/06/2020,3.5,925,3.7,3.48,15892.0,Beauty & Personal Care,B08LYD6R9R,https://www.amazon.com/dp/B08LYD6R9R
4721,6PCS Matte Liquid Lipstick Set Non-Stick Cup Waterproof Long Lasting Birthday Edition Durable Liquid Lipgloss Beauty Cosmetics Makeup Set Gifts for Women Girls,BestLand,8.88,845.0,28.0,7504.0,06/16/2019,5.25,12594,4.0,3.63,27070.0,Beauty & Personal Care,B07P38F57X,https://www.amazon.com/dp/B07P38F57X
4722,CmaaDu 6Pcs Lipstick Matte Liquid Lipstick Lipgloss Set for Women labiales mate 24 horas originales matte larga duracion 24Deep Red Original 24 Hour Matte Lipstick Lip Stain Long Lasting Waterproof,evpct,5.99,7694.0,256.0,46087.0,03/11/2021,2.59,4773,4.0,3.4,1473.0,Beauty & Personal Care,B08SWHKGMF,https://www.amazon.com/dp/B08SWHKGMF
4723,AltFore Cosmetics | All Natural Lipstick | vegan cruelty-free gluten & lead-free | Up You Beige,AltFor,15.0,0.0,0.0,0.0,08/19/2018,9.21,62,3.9,5.79,450750.0,Beauty & Personal Care,B07GHF8YD7,https://www.amazon.com/dp/B07GHF8YD7
4724,Candelilla Wax 100% Natural-Vegan Alternative to Beeswax-8 oz,Luxuriant-Sparkle Beauty Products,15.99,3.0,0.0,48.0,07/23/2014,9.82,227,4.8,6.17,270015.0,Beauty & Personal Care,B00F0ZXMP0,https://www.amazon.com/dp/B00F0ZXMP0
4725,LA Splash Cosmetics Soft Liquid Matte Dark Purple Lipstick Plum Long Lasting - Wickedly Divine Collection (Black of Night),LA Splash,18.0,78.0,2.0,1404.0,07/28/2017,11.53,158,4.1,6.47,112060.0,Beauty & Personal Care,B0773N4ZLP,https://www.amazon.com/dp/B0773N4ZLP
4726,Feral Ultra Smooth Lipsticks - Vegan Cruelty Free Made in USA (Fetish),Feral Cosmetics,18.0,0.0,0.0,0.0,07/19/2016,12.38,14,3.8,5.62,1101814.0,Beauty & Personal Care,B01I7WS9AA,https://www.amazon.com/dp/B01I7WS9AA
4727,INIKA - Organic Lipstick | Vegan Non-Toxic Beauty (Autumn Love),INIKA,27.79,148.0,5.0,1793.5,unknown,6.26,7,3.2,5.22,684419.0,unknown,B01HRF4R8Q,https://www.amazon.com/dp/B01HRF4R8Q
4728,COVERGIRL Queen Collection Lip Color Soft Matte Plum Palace 0.12 Ounce (packaging may vary),COVERGIRL,5.85,3.0,0.0,18.0,07/28/2017,2.46,126,4.4,3.39,163949.0,Beauty & Personal Care,B01LYFFLSP,https://www.amazon.com/dp/B01LYFFLSP
4729,L'Oreal Paris Glow Paradise Hydrating Balm-in-Lipstick with Pomegranate Extract Pastel Exaltation,L'Oreal Paris,7.49,5872.0,195.0,43981.0,10/29/2021,3.35,1030,4.2,4.14,2730.0,Beauty & Personal Care,B09HL9M9F6,https://www.amazon.com/dp/B09HL9M9F6
4730,3 Pcs Red Cherries Color Changing LipstickAloe Vera Strawberry Long Lasting Lip Care Moisturizer Lip Balm Korean Magic Color Change Lip Gloss Lip Tint Stain Matte Makeup Jelly Crystal Lipstick Set for Women,BINGBRUSH,9.99,148.0,5.0,1793.5,04/04/2021,5.65,1286,4.0,4.34,2635.0,unknown,B09ZVL21LQ,https://www.amazon.com/dp/B09ZVL21LQ
4731,Benecos Natural Lipstick (Peach) - Peach Color Lipstick Long-Lasting Gorgeous Color Soft and Smooth Moisturized Lips Organic Vegan,benecos,12.45,0.0,0.0,0.0,02/05/2016,7.66,30,3.3,4.79,631143.0,Beauty & Personal Care,B007LXCJ12,https://www.amazon.com/dp/B007LXCJ12
4732,CLOVE + HALLOW Lip Velvet - Vegan Natural 24 Hour Liquid Matte Lipstick - Fiesta,CLOVE + HALLOW,25.0,0.0,0.0,0.0,04/28/2018,18.33,9,4.1,6.67,519057.0,Beauty & Personal Care,B07C24CPL6,https://www.amazon.com/dp/B07C24CPL6
